"","sid","block_n","snb","bid","b2_bid","s1_rp","s2_rp","outcome","rt","profit","out_bool","cond","out_prev","out_aprev","bid_prev","bid_aprev","bid_next","bid_anext","dl"
"4006","c16_tkurbasova",16,"SC",7.1,NA,1,3.5,"accept",10887,2.9,TRUE,"c",1,1,6.8,7.6,7.2,NA,0
"4007","c16_tkurbasova",16,"BC",8.1,8.1,0.1,NA,"accept",8135,1.9,TRUE,"c",1,1,8.3,7.1,8.2,NA,1
"4008","c16_tkurbasova",16,"NC",7.8,NA,6,NA,"reject",9171,0,FALSE,"c",1,1,7.6,8.1,7.1,NA,0
"4009","c16_tkurbasova",17,"SC",7.2,NA,4.8,0,"reject",9137,0,FALSE,"c",1,0,7.1,7.8,6.9,NA,0
"4010","c16_tkurbasova",17,"BC",8.2,6.3,8,NA,"accept",6790,1.8,TRUE,"c",1,0,8.1,7.2,8.1,NA,0
"4011","c16_tkurbasova",17,"NC",7.1,NA,5.6,NA,"reject",9405,0,FALSE,"c",0,1,7.8,8.2,7.1,NA,0
"4012","c16_tkurbasova",18,"SC",6.9,NA,2.6,3.2,"reject",8246,0,FALSE,"c",0,0,7.2,7.1,7,NA,0
"4013","c16_tkurbasova",18,"BC",8.1,8.3,6.8,NA,"reject",9025,0,FALSE,"c",1,0,8.2,6.9,8,NA,1
"4014","c16_tkurbasova",18,"NC",7.1,NA,0.1,NA,"accept",7071,2.9,TRUE,"c",0,0,7.1,8.1,6.9,NA,0
"4015","c16_tkurbasova",19,"SC",7,NA,0.5,0,"accept",9000,3,TRUE,"c",0,1,6.9,7.1,7,NA,1
"4016","c16_tkurbasova",19,"BC",8,8.5,8.1,NA,"accept",8970,2,TRUE,"c",0,1,8.1,7,8.3,NA,0
"4017","c16_tkurbasova",19,"NC",6.9,NA,3.1,NA,"accept",10382,3.1,TRUE,"c",1,1,7.1,8,7,NA,1
"4018","c16_tkurbasova",20,"SC",7,NA,2,0.1,"accept",7577,3,TRUE,"c",1,1,7,6.9,6.8,NA,1
"4019","c16_tkurbasova",20,"BC",8.3,8,4,NA,"accept",8532,1.7,TRUE,"c",1,1,8,7,8.2,NA,0
"4020","c16_tkurbasova",20,"NC",7,NA,3,NA,"reject",8831,0,FALSE,"c",1,1,6.9,8.3,7.1,NA,0
"4021","c16_tkurbasova",21,"SC",6.8,NA,0.7,0.1,"reject",6576,0,FALSE,"c",1,0,7,7,6.2,NA,1
"4022","c16_tkurbasova",21,"BC",8.2,8,3,NA,"accept",7988,1.8,TRUE,"c",1,0,8.3,6.8,8.1,NA,1
"4023","c16_tkurbasova",21,"NC",7.1,NA,5.8,NA,"accept",8856,2.9,TRUE,"c",0,1,7,8.2,7,NA,1
"4024","c16_tkurbasova",22,"SC",6.2,NA,2,0,"accept",7630,3.8,TRUE,"c",0,1,6.8,7.1,6.9,NA,0
"4025","c16_tkurbasova",22,"BC",8.1,7.1,3,NA,"accept",7016,1.9,TRUE,"c",1,1,8.2,6.2,8.3,NA,1
"4026","c16_tkurbasova",22,"NC",7,NA,0,NA,"reject",6233,0,FALSE,"c",1,1,7.1,8.1,7.1,NA,1
"4027","c16_tkurbasova",23,"SC",6.9,NA,1.9,3,"accept",8617,3.1,TRUE,"c",1,0,6.2,7,7,NA,0
"4028","c16_tkurbasova",23,"BC",8.3,8.9,4,NA,"reject",7815,0,FALSE,"c",1,1,8.1,6.9,8.2,NA,0
"4029","c16_tkurbasova",23,"NC",7.1,NA,6.3,NA,"reject",8808,0,FALSE,"c",0,0,7,8.3,7,NA,1
"4030","c16_tkurbasova",24,"SC",7,NA,3.8,0,"reject",8044,0,FALSE,"c",1,0,6.9,7.1,7,NA,0
"4031","c16_tkurbasova",24,"BC",8.2,8.7,0.1,NA,"reject",9576,0,FALSE,"c",0,0,8.3,7,8.3,NA,0
"4032","c16_tkurbasova",24,"NC",7,NA,6,NA,"reject",10163,0,FALSE,"c",0,0,7.1,8.2,7.2,NA,0
"4033","c16_tkurbasova",25,"SC",7,NA,4.5,4,"accept",7564,3,TRUE,"c",0,0,7,7,7,NA,0
"4034","c16_tkurbasova",25,"BC",8.3,6.9,1,NA,"accept",10345,1.7,TRUE,"c",0,1,8.2,7,8.5,NA,1
"4035","c16_tkurbasova",25,"NC",7.2,NA,4.5,NA,"accept",6725,2.8,TRUE,"c",0,1,7,8.3,7.3,NA,1
"4036","c16_tkurbasova",26,"SC",7,NA,3,3.5,"accept",6804,3,TRUE,"c",1,1,7,7.2,7.1,NA,1
"4037","c16_tkurbasova",26,"BC",8.5,5,6.8,NA,"accept",9324,1.5,TRUE,"c",1,1,8.3,7,8.3,NA,0
"4038","c16_tkurbasova",26,"NC",7.3,NA,5,NA,"accept",10263,2.7,TRUE,"c",1,1,7.2,8.5,7.2,NA,0
"4039","c16_tkurbasova",27,"SC",7.1,NA,5,4.5,"accept",7846,2.9,TRUE,"c",1,1,7,7.3,6.9,NA,0
"4040","c16_tkurbasova",27,"BC",8.3,4.8,4.2,NA,"accept",9926,1.7,TRUE,"c",1,1,8.5,7.1,8.2,NA,1
"4041","c16_tkurbasova",27,"NC",7.2,NA,4.9,NA,"accept",6641,2.8,TRUE,"c",1,1,7.3,8.3,7.4,NA,1
"4042","c16_tkurbasova",28,"SC",6.9,NA,3,0.1,"reject",6175,0,FALSE,"c",1,1,7.1,7.2,7.2,NA,1
"4043","c16_tkurbasova",28,"BC",8.2,7.7,3,NA,"accept",7135,1.8,TRUE,"c",1,0,8.3,6.9,8.1,NA,1
"4044","c16_tkurbasova",28,"NC",7.4,NA,3.9,NA,"reject",6814,0,FALSE,"c",1,1,7.2,8.2,7.1,NA,0
"4045","c16_tkurbasova",29,"SC",7.2,NA,0.2,2,"accept",8224,2.8,TRUE,"c",0,0,6.9,7.4,6.9,NA,1
"4046","c16_tkurbasova",29,"BC",8.1,6.1,6,NA,"accept",8642,1.9,TRUE,"c",1,1,8.2,7.2,8.1,NA,1
"4047","c16_tkurbasova",29,"NC",7.1,NA,4,NA,"accept",6696,2.9,TRUE,"c",0,1,7.4,8.1,7.3,NA,0
"4048","c16_tkurbasova",30,"SC",6.9,NA,3.5,0.3,"reject",7105,0,FALSE,"c",1,1,7.2,7.1,6.8,NA,1
"4049","c16_tkurbasova",30,"BC",8.1,8.1,4.6,NA,"accept",9655,1.9,TRUE,"c",1,0,8.1,6.9,8.1,NA,1
"4050","c16_tkurbasova",30,"NC",7.3,NA,6.9,NA,"reject",6727,0,FALSE,"c",1,1,7.1,8.1,7.1,NA,0
"4051","c16_tkurbasova",31,"SC",6.8,NA,0.5,0,"accept",7975,3.2,TRUE,"c",0,0,6.9,7.3,6.8,NA,0
"4052","c16_tkurbasova",31,"BC",8.1,7.8,4,NA,"accept",8008,1.9,TRUE,"c",1,1,8.1,6.8,6,NA,1
"4053","c16_tkurbasova",31,"NC",7.1,NA,0,NA,"accept",7753,2.9,TRUE,"c",0,1,7.3,8.1,7.2,NA,0
"4054","c16_tkurbasova",32,"SC",6.8,NA,3.8,4,"reject",7200,0,FALSE,"c",1,1,6.8,7.1,7,NA,1
"4055","c16_tkurbasova",32,"BC",6,7.8,3,NA,"accept",6658,4,TRUE,"c",1,0,8.1,6.8,8.1,NA,1
"4056","c16_tkurbasova",32,"NC",7.2,NA,8.7,NA,"reject",6414,0,FALSE,"c",1,1,7.1,6,7,NA,0
"4057","c16_tkurbasova",33,"SC",7,NA,3.2,1,"accept",8797,3,TRUE,"c",0,0,6.8,7.2,7,NA,1
"4058","c16_tkurbasova",33,"BC",8.1,7.3,4.5,NA,"accept",9282,1.9,TRUE,"c",1,1,6,7,7.1,NA,0
"4059","c16_tkurbasova",33,"NC",7,NA,4.5,NA,"accept",7629,3,TRUE,"c",0,1,7.2,8.1,7,NA,0
"4060","c16_tkurbasova",34,"SC",7,NA,4,4.3,"accept",8586,3,TRUE,"c",1,1,7,7,7,NA,1
"4061","c16_tkurbasova",34,"BC",7.1,7.9,5,NA,"accept",8590,2.9,TRUE,"c",1,1,8.1,7,8.1,NA,1
"4062","c16_tkurbasova",34,"NC",7,NA,1.8,NA,"accept",6762,3,TRUE,"c",1,1,7,7.1,7.3,NA,1
"4063","c16_tkurbasova",35,"SC",7,NA,2.8,0,"reject",7015,0,FALSE,"c",1,1,7,7,6.9,NA,1
"4064","c16_tkurbasova",35,"BC",8.1,8.2,4,NA,"accept",7218,1.9,TRUE,"c",1,0,7.1,7,7.4,NA,0
"4065","c16_tkurbasova",35,"NC",7.3,NA,4,NA,"accept",9821,2.7,TRUE,"c",1,1,7,8.1,7.2,NA,0
"4066","c16_tkurbasova",36,"SC",6.9,NA,2,4,"accept",7398,3.1,TRUE,"c",0,1,7,7.3,7,NA,0
"4067","c16_tkurbasova",36,"BC",7.4,7.9,4,NA,"accept",8623,2.6,TRUE,"c",1,1,8.1,6.9,8.2,NA,1
"4068","c16_tkurbasova",36,"NC",7.2,NA,4.6,NA,"reject",8214,0,FALSE,"c",1,1,7.3,7.4,7.1,NA,1
"4069","c16_tkurbasova",37,"SC",7,NA,2.2,0,"accept",8178,3,TRUE,"c",1,0,6.9,7.2,7,NA,0
"4070","c16_tkurbasova",37,"BC",8.2,8,0.1,NA,"accept",8416,1.8,TRUE,"c",1,1,7.4,7,8.2,NA,0
"4071","c16_tkurbasova",37,"NC",7.1,NA,3.8,NA,"accept",8064,2.9,TRUE,"c",0,1,7.2,8.2,7.2,NA,0
"4072","c16_tkurbasova",38,"SC",7,NA,2.9,0.1,"reject",8583,0,FALSE,"c",1,1,7,7.1,7,NA,1
"4073","c16_tkurbasova",38,"BC",8.2,7.3,5,NA,"accept",9590,1.8,TRUE,"c",1,0,8.2,7,8.1,NA,1
"4074","c16_tkurbasova",38,"NC",7.2,NA,1.6,NA,"reject",9342,0,FALSE,"c",1,1,7.1,8.2,7.2,NA,0
"4075","c16_tkurbasova",39,"SC",7,NA,1,3.4,"accept",7101,3,TRUE,"c",0,0,7,7.2,6.9,NA,0
"4076","c16_tkurbasova",39,"BC",8.1,8.9,3.1,NA,"accept",10004,1.9,TRUE,"c",1,1,8.2,7,8.3,NA,1
"4077","c16_tkurbasova",39,"NC",7.2,NA,3.1,NA,"reject",8540,0,FALSE,"c",0,1,7.2,8.1,7.5,NA,0
"4078","c16_tkurbasova",40,"SC",6.9,NA,1,3.5,"accept",8240,3.1,TRUE,"c",1,0,7,7.2,NA,NA,1
"4079","c16_tkurbasova",40,"BC",8.3,8.1,0.1,NA,"accept",7958,1.7,TRUE,"c",1,1,8.1,6.9,NA,NA,0
"4080","c16_tkurbasova",40,"NC",7.5,NA,6,NA,"accept",8463,2.5,TRUE,"c",0,1,7.2,8.3,NA,NA,1
"4081","c17_kkosyak",1,"BC",7.5,5,4.7,NA,"accept",11528,2.5,TRUE,"c",NA,NA,NA,NA,7.6,NA,NA
"4082","c17_kkosyak",1,"NC",6.5,NA,3.6,NA,"accept",8124,3.5,TRUE,"c",NA,1,NA,7.5,6.1,NA,NA
"4083","c17_kkosyak",1,"SC",4.1,NA,5.2,4.5,"reject",7337,0,FALSE,"c",NA,1,NA,6.5,5.1,NA,NA
"4084","c17_kkosyak",2,"BC",7.6,6.8,4.9,NA,"accept",10410,2.4,TRUE,"c",1,0,7.5,4.1,7.6,NA,0
"4085","c17_kkosyak",2,"NC",6.1,NA,3.7,NA,"accept",8149,3.9,TRUE,"c",1,1,6.5,7.6,6.1,NA,1
"4086","c17_kkosyak",2,"SC",5.1,NA,2,2.3,"reject",11067,0,FALSE,"c",0,1,4.1,6.1,5.6,NA,1
"4087","c17_kkosyak",3,"BC",7.6,6,5,NA,"accept",11149,2.4,TRUE,"c",1,0,7.6,5.1,7.6,NA,1
"4088","c17_kkosyak",3,"NC",6.1,NA,5.1,NA,"accept",7286,3.9,TRUE,"c",1,1,6.1,7.6,6.1,NA,1
"4089","c17_kkosyak",3,"SC",5.6,NA,2.6,4.1,"reject",8822,0,FALSE,"c",0,1,5.1,6.1,6,NA,1
"4090","c17_kkosyak",4,"BC",7.6,6.9,6,NA,"accept",9913,2.4,TRUE,"c",1,0,7.6,5.6,7.1,NA,1
"4091","c17_kkosyak",4,"NC",6.1,NA,4.6,NA,"accept",8456,3.9,TRUE,"c",1,1,6.1,7.6,6,NA,1
"4092","c17_kkosyak",4,"SC",6,NA,3,4,"accept",8914,4,TRUE,"c",0,1,5.6,6.1,6,NA,1
"4093","c17_kkosyak",5,"BC",7.1,7.3,5,NA,"accept",8097,2.9,TRUE,"c",1,1,7.6,6,7.1,NA,1
"4094","c17_kkosyak",5,"NC",6,NA,3.4,NA,"accept",9227,4,TRUE,"c",1,1,6.1,7.1,5.5,NA,1
"4095","c17_kkosyak",5,"SC",6,NA,3.5,4,"accept",8720,4,TRUE,"c",1,1,6,6,5.5,NA,1
"4096","c17_kkosyak",6,"BC",7.1,8,4.6,NA,"accept",8848,2.9,TRUE,"c",1,1,7.1,6,6.8,NA,1
"4097","c17_kkosyak",6,"NC",5.5,NA,5,NA,"accept",9257,4.5,TRUE,"c",1,1,6,7.1,6,NA,1
"4098","c17_kkosyak",6,"SC",5.5,NA,0.1,4,"accept",8763,4.5,TRUE,"c",1,1,6,5.5,5.9,NA,1
"4099","c17_kkosyak",7,"BC",6.8,6.1,4,NA,"reject",10796,0,FALSE,"c",1,1,7.1,5.5,7.6,NA,1
"4100","c17_kkosyak",7,"NC",6,NA,8.2,NA,"reject",6730,0,FALSE,"c",1,0,5.5,6.8,6.5,NA,0
"4101","c17_kkosyak",7,"SC",5.9,NA,0.5,0.1,"reject",10863,0,FALSE,"c",1,0,5.5,6,6,NA,0
"4102","c17_kkosyak",8,"BC",7.6,7.8,2.5,NA,"accept",10836,2.4,TRUE,"c",0,0,6.8,5.9,7.6,NA,1
"4103","c17_kkosyak",8,"NC",6.5,NA,6.9,NA,"reject",8506,0,FALSE,"c",0,1,6,7.6,7.1,NA,1
"4104","c17_kkosyak",8,"SC",6,NA,1,3.5,"accept",7414,4,TRUE,"c",0,0,5.9,6.5,6.5,NA,1
"4105","c17_kkosyak",9,"BC",7.6,7.3,2.2,NA,"accept",10595,2.4,TRUE,"c",1,1,7.6,6,7.6,NA,1
"4106","c17_kkosyak",9,"NC",7.1,NA,2,NA,"reject",8614,0,FALSE,"c",0,1,6.5,7.6,7,NA,1
"4107","c17_kkosyak",9,"SC",6.5,NA,3,4,"reject",8995,0,FALSE,"c",1,0,6,7.1,6.5,NA,0
"4108","c17_kkosyak",10,"BC",7.6,8.2,4.5,NA,"reject",11701,0,FALSE,"c",1,0,7.6,6.5,7.6,NA,1
"4109","c17_kkosyak",10,"NC",7,NA,6.4,NA,"accept",8668,3,TRUE,"c",0,0,7.1,7.6,7.1,NA,0
"4110","c17_kkosyak",10,"SC",6.5,NA,2.5,2,"accept",9131,3.5,TRUE,"c",0,1,6.5,7,6.6,NA,0
"4111","c17_kkosyak",11,"BC",7.6,7.5,2.4,NA,"accept",10651,2.4,TRUE,"c",0,1,7.6,6.5,7.6,NA,0
"4112","c17_kkosyak",11,"NC",7.1,NA,6.5,NA,"reject",8072,0,FALSE,"c",1,1,7,7.6,7.5,NA,0
"4113","c17_kkosyak",11,"SC",6.6,NA,3.3,0,"accept",10284,3.4,TRUE,"c",1,0,6.5,7.1,6.9,NA,0
"4114","c17_kkosyak",12,"BC",7.6,6.9,5.6,NA,"accept",10751,2.4,TRUE,"c",1,1,7.6,6.6,7.6,NA,1
"4115","c17_kkosyak",12,"NC",7.5,NA,4,NA,"accept",8553,2.5,TRUE,"c",0,1,7.1,7.6,7.5,NA,1
"4116","c17_kkosyak",12,"SC",6.9,NA,2.8,3.5,"accept",7063,3.1,TRUE,"c",1,1,6.6,7.5,6.9,NA,0
"4117","c17_kkosyak",13,"BC",7.6,8.5,7,NA,"accept",10803,2.4,TRUE,"c",1,1,7.6,6.9,7.6,NA,1
"4118","c17_kkosyak",13,"NC",7.5,NA,3.8,NA,"accept",9797,2.5,TRUE,"c",1,1,7.5,7.6,7.5,NA,1
"4119","c17_kkosyak",13,"SC",6.9,NA,4.6,1,"reject",8992,0,FALSE,"c",1,1,6.9,7.5,6.9,NA,1
"4120","c17_kkosyak",14,"BC",7.6,7.8,3.1,NA,"accept",8391,2.4,TRUE,"c",1,0,7.6,6.9,7.6,NA,1
"4121","c17_kkosyak",14,"NC",7.5,NA,0,NA,"accept",8274,2.5,TRUE,"c",1,1,7.5,7.6,7.5,NA,1
"4122","c17_kkosyak",14,"SC",6.9,NA,2.8,2.3,"accept",12198,3.1,TRUE,"c",0,1,6.9,7.5,7,NA,0
"4123","c17_kkosyak",15,"BC",7.6,8.4,4.2,NA,"reject",8729,0,FALSE,"c",1,1,7.6,6.9,8,NA,1
"4124","c17_kkosyak",15,"NC",7.5,NA,2,NA,"accept",9506,2.5,TRUE,"c",1,0,7.5,7.6,7.5,NA,1
"4125","c17_kkosyak",15,"SC",7,NA,1,2,"reject",9612,0,FALSE,"c",1,1,6.9,7.5,7,NA,0
"4126","c17_kkosyak",16,"BC",8,7.8,4,NA,"accept",9720,2,TRUE,"c",0,0,7.6,7,8,NA,1
"4127","c17_kkosyak",16,"NC",7.5,NA,3,NA,"accept",7143,2.5,TRUE,"c",1,1,7.5,8,7.9,NA,1
"4128","c17_kkosyak",16,"SC",7,NA,1,0,"reject",7664,0,FALSE,"c",0,1,7,7.5,7.5,NA,0
"4129","c17_kkosyak",17,"BC",8,8.1,7,NA,"reject",7468,0,FALSE,"c",1,0,8,7,7.8,NA,1
"4130","c17_kkosyak",17,"NC",7.9,NA,4,NA,"reject",9896,0,FALSE,"c",1,0,7.5,8,8,NA,0
"4131","c17_kkosyak",17,"SC",7.5,NA,1.5,3,"accept",7117,2.5,TRUE,"c",0,0,7,7.9,7.5,NA,1
"4132","c17_kkosyak",18,"BC",7.8,7.8,1,NA,"accept",10751,2.2,TRUE,"c",0,1,8,7.5,7.6,NA,0
"4133","c17_kkosyak",18,"NC",8,NA,1,NA,"accept",9274,2,TRUE,"c",0,1,7.9,7.8,8,NA,1
"4134","c17_kkosyak",18,"SC",7.5,NA,1,0,"reject",8875,0,FALSE,"c",1,1,7.5,8,7.5,NA,1
"4135","c17_kkosyak",19,"BC",7.6,6.1,4.5,NA,"accept",10907,2.4,TRUE,"c",1,0,7.8,7.5,8.1,NA,1
"4136","c17_kkosyak",19,"NC",8,NA,4,NA,"accept",9433,2,TRUE,"c",1,1,8,7.6,8,NA,1
"4137","c17_kkosyak",19,"SC",7.5,NA,3.1,0.1,"accept",9137,2.5,TRUE,"c",0,1,7.5,8,6,NA,0
"4138","c17_kkosyak",20,"BC",8.1,8.3,3.1,NA,"accept",9364,1.9,TRUE,"c",1,1,7.6,7.5,7.6,NA,0
"4139","c17_kkosyak",20,"NC",8,NA,4,NA,"accept",8395,2,TRUE,"c",1,1,8,8.1,7,NA,1
"4140","c17_kkosyak",20,"SC",6,NA,3.2,0,"accept",8738,4,TRUE,"c",1,1,7.5,8,6,NA,1
"4141","c17_kkosyak",21,"BC",7.6,9,0,NA,"accept",7910,2.4,TRUE,"c",1,1,8.1,6,7.6,NA,1
"4142","c17_kkosyak",21,"NC",7,NA,0.1,NA,"accept",11335,3,TRUE,"c",1,1,8,7.6,7.1,NA,1
"4143","c17_kkosyak",21,"SC",6,NA,1,0.1,"accept",6697,4,TRUE,"c",1,1,6,7,6,NA,1
"4144","c17_kkosyak",22,"BC",7.6,9,1,NA,"accept",9963,2.4,TRUE,"c",1,1,7.6,6,7.6,NA,1
"4145","c17_kkosyak",22,"NC",7.1,NA,4,NA,"accept",8223,2.9,TRUE,"c",1,1,7,7.6,7.1,NA,0
"4146","c17_kkosyak",22,"SC",6,NA,0.1,0,"accept",9272,4,TRUE,"c",1,1,6,7.1,6.5,NA,1
"4147","c17_kkosyak",23,"BC",7.6,8.2,6.5,NA,"accept",8976,2.4,TRUE,"c",1,1,7.6,6,7.6,NA,1
"4148","c17_kkosyak",23,"NC",7.1,NA,0.1,NA,"accept",8667,2.9,TRUE,"c",1,1,7.1,7.6,7.5,NA,1
"4149","c17_kkosyak",23,"SC",6.5,NA,4.8,0.1,"accept",7386,3.5,TRUE,"c",1,1,6,7.1,6,NA,0
"4150","c17_kkosyak",24,"BC",7.6,8.3,1,NA,"reject",6826,0,FALSE,"c",1,1,7.6,6.5,7.6,NA,1
"4151","c17_kkosyak",24,"NC",7.5,NA,4,NA,"reject",7085,0,FALSE,"c",1,0,7.1,7.6,7.1,NA,0
"4152","c17_kkosyak",24,"SC",6,NA,2.8,3.8,"reject",7480,0,FALSE,"c",1,0,6.5,7.5,6.5,NA,1
"4153","c17_kkosyak",25,"BC",7.6,5,4.7,NA,"accept",11627,2.4,TRUE,"c",0,0,7.6,6,7.6,NA,0
"4154","c17_kkosyak",25,"NC",7.1,NA,3.6,NA,"accept",9718,2.9,TRUE,"c",0,1,7.5,7.6,7.5,NA,0
"4155","c17_kkosyak",25,"SC",6.5,NA,5.2,4.5,"accept",7642,3.5,TRUE,"c",0,1,6,7.1,6,NA,1
"4156","c17_kkosyak",26,"BC",7.6,6.8,4.9,NA,"accept",10042,2.4,TRUE,"c",1,1,7.6,6.5,7.6,NA,1
"4157","c17_kkosyak",26,"NC",7.5,NA,3.7,NA,"accept",8495,2.5,TRUE,"c",1,1,7.1,7.6,7.1,NA,0
"4158","c17_kkosyak",26,"SC",6,NA,2,2.3,"accept",7779,4,TRUE,"c",1,1,6.5,7.5,6.3,NA,1
"4159","c17_kkosyak",27,"BC",7.6,6,5,NA,"accept",9666,2.4,TRUE,"c",1,1,7.6,6,7.6,NA,1
"4160","c17_kkosyak",27,"NC",7.1,NA,5.1,NA,"accept",7541,2.9,TRUE,"c",1,1,7.5,7.6,7.1,NA,1
"4161","c17_kkosyak",27,"SC",6.3,NA,2.6,4.1,"accept",7998,3.7,TRUE,"c",1,1,6,7.1,6,NA,0
"4162","c17_kkosyak",28,"BC",7.6,6.9,6,NA,"accept",8092,2.4,TRUE,"c",1,1,7.6,6.3,7.1,NA,1
"4163","c17_kkosyak",28,"NC",7.1,NA,4.6,NA,"accept",10226,2.9,TRUE,"c",1,1,7.1,7.6,7,NA,1
"4164","c17_kkosyak",28,"SC",6,NA,3,4,"accept",10231,4,TRUE,"c",1,1,6.3,7.1,6,NA,1
"4165","c17_kkosyak",29,"BC",7.1,7.3,5,NA,"reject",10902,0,FALSE,"c",1,1,7.6,6,7.6,NA,1
"4166","c17_kkosyak",29,"NC",7,NA,3.4,NA,"accept",10254,3,TRUE,"c",1,0,7.1,7.1,7,NA,1
"4167","c17_kkosyak",29,"SC",6,NA,3.5,4,"accept",11130,4,TRUE,"c",1,1,6,7,6,NA,1
"4168","c17_kkosyak",30,"BC",7.6,8,4.6,NA,"accept",10438,2.4,TRUE,"c",0,1,7.1,6,7.6,NA,1
"4169","c17_kkosyak",30,"NC",7,NA,5,NA,"accept",7886,3,TRUE,"c",1,1,7,7.6,7,NA,1
"4170","c17_kkosyak",30,"SC",6,NA,0.1,4,"accept",7360,4,TRUE,"c",1,1,6,7,6,NA,1
"4171","c17_kkosyak",31,"BC",7.6,6.1,4,NA,"accept",7367,2.4,TRUE,"c",1,1,7.6,6,7.6,NA,1
"4172","c17_kkosyak",31,"NC",7,NA,8.2,NA,"accept",6730,3,TRUE,"c",1,1,7,7.6,7,NA,1
"4173","c17_kkosyak",31,"SC",6,NA,0.5,0.1,"reject",7747,0,FALSE,"c",1,1,6,7,6,NA,1
"4174","c17_kkosyak",32,"BC",7.6,7.8,2.5,NA,"accept",9201,2.4,TRUE,"c",1,0,7.6,6,7.6,NA,1
"4175","c17_kkosyak",32,"NC",7,NA,6.9,NA,"accept",8640,3,TRUE,"c",1,1,7,7.6,7,NA,1
"4176","c17_kkosyak",32,"SC",6,NA,1,3.5,"reject",8252,0,FALSE,"c",0,1,6,7,6.6,NA,0
"4177","c17_kkosyak",33,"BC",7.6,7.3,2.2,NA,"accept",8790,2.4,TRUE,"c",1,0,7.6,6,7.6,NA,1
"4178","c17_kkosyak",33,"NC",7,NA,2,NA,"reject",7807,0,FALSE,"c",1,1,7,7.6,7,NA,1
"4179","c17_kkosyak",33,"SC",6.6,NA,3,4,"reject",7441,0,FALSE,"c",0,0,6,7,6.5,NA,1
"4180","c17_kkosyak",34,"BC",7.6,8.2,4.5,NA,"reject",9217,0,FALSE,"c",1,0,7.6,6.6,7.6,NA,1
"4181","c17_kkosyak",34,"NC",7,NA,6.4,NA,"accept",9095,3,TRUE,"c",0,0,7,7.6,7.1,NA,0
"4182","c17_kkosyak",34,"SC",6.5,NA,2.5,2,"accept",8295,3.5,TRUE,"c",0,1,6.6,7,6.5,NA,0
"4183","c17_kkosyak",35,"BC",7.6,7.5,2.4,NA,"accept",7144,2.4,TRUE,"c",0,1,7.6,6.5,7.6,NA,0
"4184","c17_kkosyak",35,"NC",7.1,NA,6.5,NA,"reject",8734,0,FALSE,"c",1,1,7,7.6,7,NA,0
"4185","c17_kkosyak",35,"SC",6.5,NA,3.3,0,"reject",8657,0,FALSE,"c",1,0,6.5,7.1,6.5,NA,1
"4186","c17_kkosyak",36,"BC",7.6,6.9,5.6,NA,"accept",7409,2.4,TRUE,"c",1,0,7.6,6.5,7.6,NA,1
"4187","c17_kkosyak",36,"NC",7,NA,4,NA,"accept",6838,3,TRUE,"c",0,1,7.1,7.6,7,NA,0
"4188","c17_kkosyak",36,"SC",6.5,NA,2.8,3.5,"accept",8866,3.5,TRUE,"c",0,1,6.5,7,6.5,NA,0
"4189","c17_kkosyak",37,"BC",7.6,8.5,7,NA,"accept",7704,2.4,TRUE,"c",1,1,7.6,6.5,7.6,NA,1
"4190","c17_kkosyak",37,"NC",7,NA,3.8,NA,"accept",8337,3,TRUE,"c",1,1,7,7.6,7,NA,1
"4191","c17_kkosyak",37,"SC",6.5,NA,4.6,1,"accept",7378,3.5,TRUE,"c",1,1,6.5,7,7,NA,1
"4192","c17_kkosyak",38,"BC",7.6,7.8,3.1,NA,"accept",7515,2.4,TRUE,"c",1,1,7.6,6.5,7.6,NA,1
"4193","c17_kkosyak",38,"NC",7,NA,0,NA,"reject",7441,0,FALSE,"c",1,1,7,7.6,7,NA,1
"4194","c17_kkosyak",38,"SC",7,NA,2.8,2.3,"accept",10164,3,TRUE,"c",1,0,6.5,7,6.5,NA,0
"4195","c17_kkosyak",39,"BC",7.6,8.4,4.2,NA,"reject",7481,0,FALSE,"c",1,1,7.6,7,7.6,NA,1
"4196","c17_kkosyak",39,"NC",7,NA,2,NA,"accept",8394,3,TRUE,"c",0,0,7,7.6,7,NA,0
"4197","c17_kkosyak",39,"SC",6.5,NA,1,2,"accept",8246,3.5,TRUE,"c",1,1,7,7,6.5,NA,1
"4198","c17_kkosyak",40,"BC",7.6,7.8,4,NA,"accept",7225,2.4,TRUE,"c",0,1,7.6,6.5,NA,NA,0
"4199","c17_kkosyak",40,"NC",7,NA,3,NA,"reject",7408,0,FALSE,"c",1,1,7,7.6,NA,NA,1
"4200","c17_kkosyak",40,"SC",6.5,NA,1,0,"accept",7735,3.5,TRUE,"c",1,0,6.5,7,NA,NA,1
"4201","c18_vnee",1,"BC",5,4.5,4,NA,"accept",6276,5,TRUE,"c",NA,NA,NA,NA,4.5,NA,NA
"4202","c18_vnee",1,"SC",3.8,NA,2.5,6.8,"reject",7292,0,FALSE,"c",NA,1,NA,5,4.3,NA,NA
"4203","c18_vnee",1,"NC",4.5,NA,3,NA,"accept",6611,5.5,TRUE,"c",NA,0,NA,3.8,4.2,NA,NA
"4204","c18_vnee",2,"BC",4.5,5.9,4.9,NA,"accept",6915,5.5,TRUE,"c",1,1,5,4.5,4.7,NA,1
"4205","c18_vnee",2,"SC",4.3,NA,4.8,2.9,"accept",8710,5.7,TRUE,"c",0,1,3.8,4.5,4.6,NA,1
